iter	RMSE
4773	3.149567331
4774	3.149507695
4775	3.149464159
4776	3.149389238
4777	3.14932717
4778	3.149210756
4779	3.149164413
4780	3.149071868
4781	3.149071591
4782	3.149015812
4783	3.148909109
4784	3.148875678
4785	3.148875577
4786	3.148785302
4787	3.148768157
4788	3.148706624
4789	3.148580623
4790	3.148525912
4791	3.148523721
4792	3.148442208
4793	3.148410231
4794	3.148401564
4795	3.148278941
4796	3.148235845
4797	3.148123487
4798	3.148098723
4799	3.148075627
4800	3.147995881
4801	3.147892162
4802	3.147836336
4803	3.147743102
4804	3.147713813
4805	3.147650228
4806	3.147595601
4807	3.147527777
4808	3.147442955
4809	3.147398282
4810	3.147337066
4811	3.147334186
4812	3.147201491
4813	3.147158662
4814	3.147076304
4815	3.146998286
4816	3.146941846
4817	3.146855999
4818	3.146751457
4819	3.14671305
4820	3.146633806
4821	3.146589491
4822	3.146530346
4823	3.146453463
4824	3.146431842
4825	3.146372707
4826	3.146247432
4827	3.146170794
4828	3.14605526
4829	3.145972299
4830	3.145851155
4831	3.145827405
4832	3.145777082
4833	3.14571749
4834	3.145649801
4835	3.145554482
4836	3.145467111
4837	3.145449371
4838	3.145434952
4839	3.145434577
4840	3.145312509
4841	3.145275524
4842	3.145177395
4843	3.14514267
4844	3.145065549
4845	3.145022177
4846	3.145014813
4847	3.144922917
4848	3.144871724
4849	3.144784355
4850	3.144716299
4851	3.144662922
4852	3.144573604
4853	3.144488023
4854	3.144380345
4855	3.144315484
4856	3.144267722
4857	3.144153177
4858	3.144048267
4859	3.144010994
4860	3.143970843
4861	3.143894745
4862	3.143807154
4863	3.143746626
4864	3.143676345
4865	3.143559863
4866	3.143488469
4867	3.143414453
4868	3.143231443
4869	3.143194987
4870	3.143167203
4871	3.143134786
4872	3.143109314
4873	3.143042664
4874	3.142973266
4875	3.142805675
4876	3.142778955
4877	3.142730412
4878	3.142725453
4879	3.142658509
4880	3.142581459
4881	3.14248176
4882	3.142441501
4883	3.142415946
4884	3.142367403
4885	3.142348225
4886	3.142265456
4887	3.142162192
4888	3.142079158
4889	3.141993579
4890	3.141963336
4891	3.141906366
4892	3.141808721
4893	3.141737969
4894	3.14169961
4895	3.141569125
4896	3.141477032
4897	3.14137713
4898	3.141305941
4899	3.141228808
4900	3.141170421
4901	3.141091741
4902	3.141031079
4903	3.140998954
4904	3.140958928
4905	3.140921101
4906	3.140832921
4907	3.140694673
4908	3.140612986
4909	3.140524312
4910	3.140434404
4911	3.140277122
4912	3.140143714
4913	3.140075126
4914	3.139988466
4915	3.13986502
4916	3.139797559
4917	3.139666657
4918	3.13954019
4919	3.139469287
4920	3.139371526
4921	3.139309885
4922	3.139229136
4923	3.139205495
4924	3.139152879
4925	3.139069119
4926	3.139068942
4927	3.13898232
4928	3.138891094
4929	3.138854282
4930	3.138811353
4931	3.138726518
4932	3.138636536
4933	3.138544366
4934	3.138506954
4935	3.138376082
4936	3.138349834
4937	3.138281276
4938	3.138233682
4939	3.138157242
4940	3.138098021
4941	3.138046982
4942	3.137993511
4943	3.137889685
4944	3.137819588
4945	3.137765044
4946	3.137672023
4947	3.137586153
4948	3.13748438
4949	3.137391203
4950	3.137288699
4951	3.137225655
4952	3.137214332
4953	3.137154693
4954	3.137053591
4955	3.137019767
4956	3.13697797
4957	3.136969468
4958	3.136961749
4959	3.136871591
4960	3.13684352
4961	3.136795127
4962	3.136660991
4963	3.13662156
4964	3.136534921
4965	3.136519597
4966	3.136519072
4967	3.136513426
4968	3.136451877
4969	3.136426908
4970	3.136418666
4971	3.136372647
4972	3.136279943
4973	3.136185483
4974	3.136135409
4975	3.136059692
4976	3.135971543
4977	3.135881315
4978	3.135789844
4979	3.135688629
4980	3.135597672
4981	3.135447354
4982	3.135358747
4983	3.13525799
4984	3.135191835
4985	3.135189316
4986	3.135176653
4987	3.13510578
4988	3.135038808
4989	3.13494854
4990	3.134864674
4991	3.134805137
4992	3.134747465
4993	3.134684831
4994	3.134673102
4995	3.134590744
4996	3.134560232
4997	3.134478051
4998	3.134438506
4999	3.134421418
5000	3.134413215
5001	3.134334544
5002	3.134293056
5003	3.134214956
5004	3.134079261
5005	3.133995502
5006	3.133947993
5007	3.133890271
5008	3.133870359
5009	3.133807824
5010	3.133727589
5011	3.133600696
5012	3.133568741
5013	3.133458799
5014	3.133364006
5015	3.133347997
5016	3.133280146
5017	3.133229058
5018	3.133154037
5019	3.133089984
5020	3.132993691
5021	3.132940021
5022	3.13290753
5023	3.132873394
5024	3.132834946
5025	3.132703631
5026	3.132677946
5027	3.132558606
5028	3.132544913
5029	3.132469693
5030	3.132396629
5031	3.132343166
5032	3.132288481
5033	3.132201744
5034	3.132165707
5035	3.132022604
5036	3.131932604
5037	3.131844801
5038	3.131759324
5039	3.131738968
5040	3.131628447
5041	3.131523473
5042	3.131349521
5043	3.131348756
5044	3.131277131
5045	3.131222934
5046	3.131160534
5047	3.131099259
5048	3.130999978
5049	3.130927277
5050	3.130846697
5051	3.130802476
5052	3.130757833
5053	3.130726272
5054	3.130618318
5055	3.130603537
5056	3.130515191
5057	3.130430449
5058	3.130366419
5059	3.130253999
5060	3.130066216
5061	3.129998143
5062	3.129926619
5063	3.12987784
5064	3.129872468
5065	3.129764034
5066	3.129695398
5067	3.129651719
5068	3.129609817
5069	3.129560653
5070	3.129462572
5071	3.129378534
5072	3.129300052
5073	3.129280672
5074	3.129203867
5075	3.129202283
5076	3.129138175
5077	3.129068167
5078	3.129051352
5079	3.128964417
5080	3.128926647
5081	3.128856421
5082	3.128759021
5083	3.128666866
5084	3.128601981
5085	3.128566531
5086	3.128525696
5087	3.128419001
5088	3.128369507
5089	3.128247449
5090	3.128164285
5091	3.12811217
5092	3.12808033
5093	3.127993644
5094	3.127853747
5095	3.127719604
5096	3.127629813
5097	3.127602356
5098	3.127479005
5099	3.127445109
5100	3.127442163
5101	3.127389
5102	3.127352981
5103	3.127267008
5104	3.127235692
5105	3.127085552
5106	3.126984668
5107	3.126938128
5108	3.126910853
5109	3.12679568
5110	3.126758969
5111	3.126714303
5112	3.126657243
5113	3.126597145
5114	3.126562605
5115	3.126365929
5116	3.126281511
5117	3.126274514
5118	3.126220331
5119	3.126100273
5120	3.126026347
5121	3.12594278
5122	3.125923612
5123	3.125852146
5124	3.125783717
5125	3.12575433
5126	3.125656861
5127	3.125578315
5128	3.125478032
5129	3.125392446
5130	3.125390681
5131	3.125335274
5132	3.125283506
5133	3.125260308
5134	3.125200761
5135	3.125106034
5136	3.125028397
5137	3.12493005
5138	3.124784213
5139	3.124739254
5140	3.124700199
5141	3.124673487
5142	3.12465309
5143	3.12458089
5144	3.124502558
5145	3.124407212
5146	3.124355462
5147	3.124274823
5148	3.124252828
5149	3.124252527
5150	3.124156021
5151	3.12399018
5152	3.123918853
5153	3.123832274
5154	3.123732155
5155	3.123691253
5156	3.123594116
5157	3.123543781
5158	3.12343164
5159	3.123371316
5160	3.123324229
5161	3.12329746
5162	3.123209435
5163	3.123163463
5164	3.123159541
5165	3.12305346
5166	3.122948619
5167	3.122878369
5168	3.12281646
5169	3.122781111
5170	3.12274763
5171	3.122673253
5172	3.1226663
5173	3.122627011
5174	3.122617239
5175	3.122549391
5176	3.122502288
5177	3.122460077
5178	3.122415458
5179	3.12241091
5180	3.122318921
5181	3.122264445
5182	3.122166423
5183	3.122102721
5184	3.12203793
5185	3.122001941
5186	3.121884208
5187	3.121867794
5188	3.121780217
5189	3.121726059
5190	3.12169311
5191	3.121615877
5192	3.121574755
5193	3.121499969
5194	3.121463561
5195	3.121393213
5196	3.121293734
5197	3.121229077
5198	3.121148012
5199	3.121095352
5200	3.120962351
5201	3.120912645
5202	3.120850436
5203	3.120793569
5204	3.120779854
5205	3.120760382
5206	3.120703589
5207	3.12063433
5208	3.120557294
5209	3.120510922
5210	3.120356384
5211	3.120294302
5212	3.12020687
5213	3.120125589
5214	3.120011458
5215	3.119977102
5216	3.11992633
5217	3.11985818
5218	3.119800323
5219	3.119796471
5220	3.119692946
5221	3.119584462
5222	3.119502913
5223	3.119415687
5224	3.119391509
5225	3.119323925
5226	3.119237856
5227	3.119190721
5228	3.119141553
5229	3.119002706
5230	3.118926814
5231	3.118881845
5232	3.118878905
5233	3.118852409
5234	3.118810318
5235	3.118744878
5236	3.118694855
5237	3.118588219
5238	3.118568295
5239	3.118514341
5240	3.118404571
5241	3.118362422
5242	3.118299346
5243	3.118224583
5244	3.118069944
5245	3.118022517
5246	3.117957635
5247	3.117883946
5248	3.117765738
5249	3.11767871
5250	3.117625942
5251	3.117533113
5252	3.117409604
5253	3.117292606
5254	3.117192941
5255	3.117065858
5256	3.117008832
5257	3.116866628
5258	3.11684317
5259	3.116765212
5260	3.11665613
5261	3.116584269
5262	3.116550937
5263	3.116500425
5264	3.116434675
5265	3.116395733
5266	3.116306588
5267	3.116149994
5268	3.116071695
5269	3.11595193
5270	3.115926166
5271	3.115906041
5272	3.115854182
5273	3.115817618
5274	3.115775263
5275	3.115710115
5276	3.115640436
5277	3.115618747
5278	3.115583703
5279	3.115521354
5280	3.115371139
5281	3.115344782
5282	3.11526847
5283	3.115136578
5284	3.115083178
5285	3.11500041
5286	3.114935708
5287	3.114878152
5288	3.114797131
5289	3.114765076
5290	3.114735672
5291	3.114645781
5292	3.114558955
5293	3.114483073
5294	3.114482821
5295	3.114388659
5296	3.114331226
5297	3.114261379
5298	3.114152293
5299	3.114045988
5300	3.114041284
5301	3.113963692
5302	3.113898822
5303	3.113856887
5304	3.113809441
5305	3.113765563
5306	3.113683291
5307	3.113605618
5308	3.113561667
5309	3.11347827
5310	3.113403029
5311	3.113315122
5312	3.113280026
5313	3.113197586
5314	3.113081148
5315	3.11297381
5316	3.112942503
5317	3.112795767
5318	3.112787152
5319	3.112755841
5320	3.112661331
5321	3.112599584
5322	3.112549895
5323	3.112485901
5324	3.112473988
5325	3.112449645
5326	3.11235283
5327	3.112313094
5328	3.112274169
5329	3.112197526
5330	3.112090288
5331	3.111987431
5332	3.111933893
5333	3.111836578
5334	3.111667953
5335	3.111639212
5336	3.111612762
5337	3.111520154
5338	3.111507611
5339	3.11141835
5340	3.111327163
5341	3.111292191
5342	3.11118329
5343	3.111120197
5344	3.110990285
5345	3.110941547
5346	3.110918371
5347	3.110847497
5348	3.110751352
5349	3.110695811
5350	3.110620793
5351	3.110578571
5352	3.110538516
5353	3.110477644
5354	3.110369553
5355	3.110319708
5356	3.110287103
5357	3.110285077
5358	3.110179628
5359	3.11007519
5360	3.110011256
5361	3.109958858
5362	3.109953855
5363	3.109878082
5364	3.109771178
5365	3.109698399
5366	3.109640981
5367	3.109598564
5368	3.109534701
5369	3.109460283
5370	3.109341895
5371	3.10926029
5372	3.109211498
5373	3.109114181
5374	3.109080833
5375	3.10906605
5376	3.108970167
5377	3.108944886
5378	3.108885653
5379	3.108812614
5380	3.108774975
5381	3.108727649
5382	3.108669443
5383	3.108634571
5384	3.108570423
5385	3.108553555
5386	3.108503859
5387	3.108461262
5388	3.10844576
5389	3.108418841
5390	3.108395092
5391	3.108348891
5392	3.108234041
5393	3.108205004
5394	3.108204851
5395	3.108104543
5396	3.108062406
5397	3.108026621
5398	3.107862853
5399	3.107848724
5400	3.10770725
5401	3.107660332
5402	3.107567491
5403	3.107526752
5404	3.107415282
5405	3.107331807
5406	3.107237567
5407	3.10714256
5408	3.107056361
5409	3.106927653
5410	3.106902746
5411	3.106829147
5412	3.106703288
5413	3.106667607
5414	3.106655925
5415	3.106563105
5416	3.106509943
5417	3.106436228
5418	3.106307645
5419	3.106225878
5420	3.106200031
5421	3.106197986
5422	3.106141037
5423	3.106113417
5424	3.106000768
5425	3.105967541
5426	3.105894296
5427	3.105827156
5428	3.105752397
5429	3.105716719
5430	3.105673616
5431	3.105593595
5432	3.105468301
5433	3.105359697
5434	3.105304551
5435	3.105210166
5436	3.105160037
5437	3.105143076
5438	3.105122006
5439	3.105005812
5440	3.104982831
5441	3.104915438
5442	3.104801795
5443	3.104786616
5444	3.104714419
5445	3.10470479
5446	3.104623585
5447	3.104522781
5448	3.104499021
5449	3.104423526
5450	3.104384012
5451	3.104347158
5452	3.104239991
5453	3.10415251
5454	3.104053171
5455	3.104053059
5456	3.103999352
5457	3.10395816
5458	3.103887003
5459	3.103878971
5460	3.103847761
5461	3.103809179
5462	3.103769858
5463	3.103741684
5464	3.103642127
5465	3.103547303
5466	3.103452733
5467	3.103349398
5468	3.103303246
5469	3.103271531
5470	3.103207764
5471	3.103142539
5472	3.103098457
5473	3.10301711
5474	3.102916607
5475	3.102907406
5476	3.102893567
5477	3.102760974
5478	3.102737476
5479	3.10270375
5480	3.102571737
5481	3.102478872
5482	3.102370071
5483	3.102289097
5484	3.102216335
5485	3.102156313
5486	3.102098487
5487	3.101979135
5488	3.101921472
5489	3.101873372
5490	3.101799544
5491	3.10173563
5492	3.101657063
5493	3.101655355
5494	3.101605255
5495	3.10153534
5496	3.10151048
5497	3.101432166
5498	3.101398406
5499	3.101322084
5500	3.101238482
5501	3.101167256
5502	3.101095827
5503	3.101070187
5504	3.101057603
5505	3.10102723
5506	3.100964676
5507	3.100872461
5508	3.100783755
5509	3.100730862
5510	3.100677886
5511	3.100629174
5512	3.100551952
5513	3.100517823
5514	3.100506427
5515	3.10047332
5516	3.100419784
5517	3.100338723
5518	3.100315298
5519	3.100242873
5520	3.100215259
5521	3.100141466
5522	3.100069699
5523	3.100023235
5524	3.100011311
5525	3.099935669
5526	3.099884373
5527	3.099839125
5528	3.099777549
5529	3.099743412
5530	3.099707635
5531	3.099606964
5532	3.099518265
5533	3.099444079
5534	3.099369921
5535	3.099357898
5536	3.099240283
5537	3.099167196
5538	3.099023672
5539	3.09897992
5540	3.09897645
5541	3.098899557
5542	3.098769888
5543	3.098734917
5544	3.098731797
5545	3.098637501
5546	3.098531813
5547	3.098458594
5548	3.098427663
5549	3.098398173
5550	3.098334898
5551	3.098257228
5552	3.09822275
5553	3.098188296
5554	3.098132885
5555	3.098124651
5556	3.0980657
5557	3.098024139
5558	3.097948882
5559	3.097878367
5560	3.097808488
5561	3.097781656
5562	3.09770971
5563	3.097701659
5564	3.097659487
5565	3.097548467
5566	3.097513178
5567	3.097442643
5568	3.097379455
5569	3.097305728
5570	3.097280373
5571	3.097216944
5572	3.097138009
5573	3.097115218
5574	3.097064837
5575	3.096988303
5576	3.096946675
5577	3.096937242
5578	3.096900332
5579	3.096863937
5580	3.096860417
5581	3.096806175
5582	3.096689406
5583	3.096625209
5584	3.096598764
5585	3.096549277
5586	3.096436222
5587	3.096358054
5588	3.09626691
5589	3.096185003
5590	3.096094038
5591	3.096012756
5592	3.095940007
5593	3.095843548
5594	3.095767462
5595	3.095726249
5596	3.09568912
5597	3.095668018
5598	3.095611608
5599	3.095546528
5600	3.095465843
5601	3.095441465
5602	3.095435765
5603	3.095351303
5604	3.095320876
5605	3.095232646
5606	3.095208771
5607	3.095081796
5608	3.094981208
5609	3.094919376
5610	3.094874597
5611	3.094763465
5612	3.094714006
5613	3.094671712
5614	3.094608598
5615	3.094595891
5616	3.094511054
5617	3.094463937
5618	3.094387026
5619	3.094344025
5620	3.094283718
5621	3.09422569
5622	3.094209302
5623	3.094151862
5624	3.094100847
5625	3.094049541
5626	3.094045149
5627	3.09404503
5628	3.094005864
5629	3.093999305
5630	3.093972547
5631	3.09394346
5632	3.093840657
5633	3.093762733
5634	3.093702308
5635	3.09363664
5636	3.093590487
5637	3.093514669
5638	3.093461769
5639	3.093414386
5640	3.093289697
5641	3.09322746
5642	3.093145919
5643	3.093111305
5644	3.093096146
5645	3.093032751
5646	3.092982718
5647	3.092919719
5648	3.09281845
5649	3.09272839
5650	3.09270353
5651	3.092668071
5652	3.09265711
5653	3.092589743
5654	3.092542336
5655	3.092528132
5656	3.092428499
5657	3.092316182
5658	3.092292002
5659	3.092286913
5660	3.092274076
5661	3.092210453
5662	3.092140647
5663	3.092067943
5664	3.091978516
5665	3.091928409
5666	3.091856112
5667	3.091822804
5668	3.091735593
5669	3.0916555
5670	3.091611759
5671	3.091586188
5672	3.091584151
5673	3.091495061
5674	3.091458968
5675	3.091425897
5676	3.091335144
5677	3.091266313
5678	3.091199248
5679	3.091170432
5680	3.091039299
5681	3.090993312
5682	3.090929965
5683	3.09083102
5684	3.090755434
5685	3.09072875
5686	3.090672955
5687	3.090581378
5688	3.090545759
5689	3.090508311
5690	3.09041471
5691	3.090357229
5692	3.090263219
5693	3.090228242
5694	3.090173265
5695	3.090117723
5696	3.090053573
5697	3.08995153
5698	3.089841546
5699	3.08977357
5700	3.089701525
5701	3.08964938
5702	3.089613191
5703	3.08959915
5704	3.089581762
5705	3.089469724
5706	3.08940051
5707	3.089349392
5708	3.08925902
5709	3.089177615
5710	3.089101191
5711	3.089000239
5712	3.088931561
5713	3.088901483
5714	3.088846687
5715	3.088731739
5716	3.088692313
5717	3.088648559
5718	3.088546146
5719	3.088523594
5720	3.088476465
5721	3.088358848
5722	3.088262027
5723	3.088255553
5724	3.08819636
5725	3.088104017
5726	3.08808893
5727	3.088036127
5728	3.087949802
5729	3.087817207
5730	3.087749682
5731	3.087684663
5732	3.087680566
5733	3.087657811
5734	3.087593995
5735	3.087553009
5736	3.087475583
5737	3.087408498
5738	3.087366113
5739	3.087334553
5740	3.087244679
5741	3.08715438
5742	3.087146662
5743	3.087117648
5744	3.087072823
5745	3.087071848
5746	3.087027708
5747	3.086986892
5748	3.086911415
5749	3.08687769
5750	3.08681121
5751	3.086768267
5752	3.086727539
5753	3.086655235
5754	3.086605003
5755	3.086555042
5756	3.086514639
5757	3.086496427
5758	3.0864601
5759	3.086424461
5760	3.086329162
5761	3.086276879
5762	3.086256139
5763	3.086124408
5764	3.086053203
5765	3.085962163
5766	3.085803868
5767	3.085641687
5768	3.08555875
5769	3.085511381
5770	3.085464603
5771	3.085344565
5772	3.085304114
5773	3.085281417
5774	3.085188106
5775	3.085086857
5776	3.085006509
5777	3.084912011
5778	3.084903918
5779	3.084855867
5780	3.084802902
5781	3.084695796
5782	3.084603011
5783	3.084543425
5784	3.084510282
5785	3.084464847
5786	3.084443087
5787	3.084387232
5788	3.08436003
5789	3.084271077
5790	3.084162105
5791	3.084117769
5792	3.084093364
5793	3.084039731
5794	3.083909233
5795	3.083798224
5796	3.083708208
5797	3.083583795
5798	3.083502967
5799	3.083444094
5800	3.083313748
5801	3.083223572
5802	3.083126515
5803	3.083077328
5804	3.08305968
5805	3.082956265
5806	3.082903372
5807	3.082837957
5808	3.082818514
5809	3.082765292
5810	3.082675632
5811	3.082585335
5812	3.082514117
5813	3.082461002
5814	3.082440544
5815	3.082331166
5816	3.08227734
5817	3.082222169
5818	3.082217596
5819	3.082212351
5820	3.08216623
5821	3.082094496
5822	3.08205941
5823	3.082051595
5824	3.081966999
5825	3.081862882
5826	3.081841321
5827	3.081750944
5828	3.081678919
5829	3.081648616
5830	3.081620098
5831	3.081567187
5832	3.081488346
5833	3.081391418
5834	3.081334961
5835	3.081212811
5836	3.081138913
5837	3.081071077
5838	3.081046512
5839	3.080985572
5840	3.08097184
5841	3.080873061
5842	3.080825576
5843	3.080775637
5844	3.080703853
5845	3.080666566
5846	3.080620001
5847	3.080614797
5848	3.080599643
5849	3.080548453
5850	3.080497794
5851	3.080375345
5852	3.080315589
5853	3.080255403
5854	3.080224011
5855	3.08013765
5856	3.080075926
5857	3.079983504
5858	3.079942931
5859	3.079842507
5860	3.079781848
5861	3.079701925
5862	3.079675422
5863	3.07966305
5864	3.079639771
5865	3.079618912
5866	3.079593839
5867	3.079528066
5868	3.079455812
5869	3.079444593
5870	3.079398263
5871	3.079390018
5872	3.079280602
5873	3.079214533
5874	3.079162155
5875	3.079063023
5876	3.079046046
5877	3.078947651
5878	3.07887521
5879	3.078846223
5880	3.078845814
5881	3.078828342
5882	3.078822023
5883	3.078762802
5884	3.078730339
5885	3.078717966
5886	3.078715572
5887	3.078681541
5888	3.078653868
5889	3.078561659
5890	3.078439714
5891	3.078419407
5892	3.07831745
5893	3.078233366
5894	3.078174423
5895	3.078117115
5896	3.078104362
5897	3.078083177
5898	3.078004079
5899	3.077959015
5900	3.077865023
5901	3.077779692
5902	3.077734764
5903	3.077676162
5904	3.077563949
5905	3.077516537
5906	3.07749445
5907	3.077493966
5908	3.077383122
5909	3.077298524
5910	3.077223099
5911	3.077181889
5912	3.077098416
5913	3.076996858
5914	3.076994788
5915	3.076896252
5916	3.076825785
5917	3.076761848
5918	3.076710583
5919	3.07667377
5920	3.076638972
5921	3.076580025
5922	3.076475933
5923	3.076415469
5924	3.07633598
5925	3.076260351
5926	3.076163338
5927	3.076025505
5928	3.075989952
5929	3.075985902
5930	3.075966726
5931	3.07591826
5932	3.075915458
5933	3.075874157
5934	3.075810497
5935	3.075760654
5936	3.075685371
5937	3.075648991
5938	3.075601578
5939	3.075558153
5940	3.07550117
5941	3.075494904
5942	3.075414214
5943	3.075322405
5944	3.075245962
5945	3.075155829
5946	3.075099313
5947	3.07505805
5948	3.075007563
5949	3.074998371
5950	3.074945665
5951	3.07492669
5952	3.074806358
5953	3.074720611
5954	3.074650059
5955	3.074585591
5956	3.074471312
5957	3.074344148
5958	3.074235314
5959	3.074222682
5960	3.074126366
5961	3.074084803
5962	3.074041223
5963	3.074034543
5964	3.074010848
5965	3.073942789
5966	3.073892424
5967	3.073820105
5968	3.073699926
5969	3.07364566
5970	3.07358707
5971	3.073542623
5972	3.073532528
5973	3.07345535
5974	3.073339044
5975	3.073329324
5976	3.073260419
5977	3.073251191
5978	3.073186617
5979	3.073150733
5980	3.073099898
5981	3.073053492
5982	3.073017212
5983	3.072965888
5984	3.072869475
5985	3.072821193
5986	3.072794451
5987	3.072691799
5988	3.072593366
5989	3.072493521
5990	3.072455734
5991	3.072338811
5992	3.072300276
5993	3.0722313
5994	3.07222709
5995	3.072159743
5996	3.072068348
5997	3.072010599
5998	3.071917477
5999	3.071858872
6000	3.071771686
6001	3.07168392
6002	3.071641469
6003	3.071581692
6004	3.071542751
6005	3.07150136
6006	3.071499626
6007	3.071450439
6008	3.071394255
6009	3.071301354
6010	3.071143496
6011	3.071143425
6012	3.071069199
6013	3.070993283
6014	3.070938663
6015	3.07089003
6016	3.07084818
6017	3.070832036
6018	3.070803725
6019	3.070745494
6020	3.070696411
6021	3.07057468
6022	3.070496837
6023	3.070471623
6024	3.070403277
6025	3.07035996
6026	3.070292561
6027	3.070206895
6028	3.070122298
6029	3.07004081
6030	3.069903077
6031	3.069855533
6032	3.069801365
6033	3.069767747
6034	3.069589813
6035	3.06947902
6036	3.069342087
6037	3.069271566
6038	3.069137847
6039	3.069101758
6040	3.069068162
6041	3.069045421
6042	3.069012837
6043	3.068945406
6044	3.068900009
6045	3.068882066
6046	3.068833605
6047	3.06874305
6048	3.068688507
6049	3.068569457
6050	3.068469166
6051	3.068411153
6052	3.068338851
6053	3.068305649
6054	3.06823103
6055	3.068178103
6056	3.068153799
6057	3.068104968
6058	3.068065889
6059	3.067984231
6060	3.067930872
6061	3.06786988
6062	3.067810819
6063	3.067716602
6064	3.067674713
6065	3.067592241
6066	3.067507608
6067	3.067455332
6068	3.067426164
6069	3.067387929
6070	3.067320102
6071	3.067201391
6072	3.067138305
6073	3.067048017
6074	3.067016231
6075	3.066947534
6076	3.066880509
6077	3.066779725
6078	3.066752058
6079	3.066726179
6080	3.066658026
6081	3.066553653
6082	3.066547678
6083	3.066430227
6084	3.066361352
6085	3.06629634
6086	3.066227989
6087	3.066141935
6088	3.066120748
6089	3.066030404
6090	3.066003386
6091	3.0659743
6092	3.065942762
6093	3.065895515
6094	3.065870073
6095	3.065863236
6096	3.065687089
6097	3.065583794
6098	3.065579733
6099	3.065536322
6100	3.065473326
6101	3.065388822
6102	3.065386709
6103	3.065312054
6104	3.065260696
6105	3.065208885
6106	3.065183375
6107	3.065107917
6108	3.065029774
6109	3.064934249
6110	3.064887722
6111	3.064875336
6112	3.064830765
6113	3.064786159
6114	3.064736088
6115	3.064688783
6116	3.064593184
6117	3.064547283
6118	3.064546728
6119	3.064517781
6120	3.064496916
6121	3.064443484
6122	3.064363019
6123	3.064257233
6124	3.064208821
6125	3.064134459
6126	3.064021099
6127	3.063937506
6128	3.063933265
6129	3.063860068
6130	3.063826553
6131	3.06375573
6132	3.063694669
6133	3.063668062
6134	3.063573386
6135	3.063490712
6136	3.063403391
6137	3.063350963
6138	3.063276528
6139	3.063211496
6140	3.063145381
6141	3.063050771
6142	3.062977977
6143	3.062930523
6144	3.06290829
6145	3.062779407
6146	3.062675544
6147	3.062639483
6148	3.062579296
6149	3.062516883
6150	3.062439371
6151	3.062404357
6152	3.062362077
6153	3.062332575
6154	3.062309678
6155	3.06219172
6156	3.062190665
6157	3.062143629
6158	3.062123889
6159	3.062051637
6160	3.061955943
6161	3.061921376
6162	3.061827844
6163	3.06174412
6164	3.061690004
6165	3.06163778
6166	3.061575793
6167	3.061573165
6168	3.061545622
6169	3.061469548
6170	3.061384656
6171	3.061348751
6172	3.061304833
6173	3.061212147
6174	3.061143634
6175	3.06107757
6176	3.061077444
6177	3.061036494
6178	3.060957681
6179	3.060934128
6180	3.060895662
6181	3.060810283
6182	3.060762363
6183	3.060702412
6184	3.060622626
6185	3.060537013
6186	3.060468306
6187	3.060436773
6188	3.060309652
6189	3.060270008
6190	3.060247716
6191	3.060185268
6192	3.060145149
6193	3.060044118
6194	3.060008767
6195	3.059973634
6196	3.059865382
6197	3.059809527
6198	3.059763126
6199	3.059739252
6200	3.059653246
6201	3.05960059
6202	3.059544862
6203	3.059507288
6204	3.059408238
6205	3.059336051
6206	3.059301067
6207	3.059275637
6208	3.059181192
6209	3.059076029
6210	3.059048867
6211	3.059021241
6212	3.058982516
6213	3.058912503
6214	3.058858587
6215	3.058786918
6216	3.058751762
6217	3.058667703
6218	3.058584604
6219	3.058504968
6220	3.058457441
6221	3.058416044
6222	3.058414668
6223	3.058377053
6224	3.058329175
6225	3.058274122
6226	3.058221964
6227	3.058181508
6228	3.058105961
6229	3.058046237
6230	3.058020817
6231	3.057971861
6232	3.05790259
6233	3.057875431
6234	3.057782673
6235	3.057744832
6236	3.057689577
6237	3.057636165
6238	3.057635618
6239	3.057564112
6240	3.057554875
6241	3.057526044
6242	3.057459669
6243	3.057420798
6244	3.057334725
6245	3.057267546
6246	3.057198794
6247	3.057114756
6248	3.057043478
6249	3.05699928
6250	3.056860563
6251	3.056833608
6252	3.056738004
6253	3.056718344
6254	3.056623847
6255	3.056556966
6256	3.05652755
6257	3.056451276
6258	3.056413111
6259	3.056412493
6260	3.056409344
6261	3.056326294
6262	3.056269153
6263	3.056187541
6264	3.056124869
6265	3.056053001
6266	3.055996545
6267	3.055957232
6268	3.055925066
6269	3.055861331
6270	3.055762896
6271	3.055753489
6272	3.055704388
6273	3.055596959
6274	3.055540441
6275	3.055459194
6276	3.055367865
6277	3.055322865
6278	3.055275869
6279	3.055194494
6280	3.05515073
6281	3.055103084
6282	3.055036863
6283	3.054963462
6284	3.054880598
6285	3.054807465
6286	3.054685999
6287	3.054683367
6288	3.054638816
6289	3.054601937
6290	3.054513875
6291	3.054435138
6292	3.054305832
6293	3.05424873
6294	3.054212493
6295	3.054100025
6296	3.053965682
6297	3.053872597
6298	3.053809091
6299	3.053736952
6300	3.05367057
6301	3.053611794
6302	3.053596418
6303	3.053560797
6304	3.053496128
6305	3.053413514
6306	3.053383037
6307	3.053341768
6308	3.053290432
6309	3.053191474
6310	3.053145155
6311	3.05306769
6312	3.052958007
6313	3.052881788
6314	3.05282344
6315	3.052760443
6316	3.052678729
6317	3.052596493
6318	3.052493742
6319	3.052406468
6320	3.052298827
6321	3.052237057
6322	3.052202503
6323	3.052143944
6324	3.052066432
6325	3.05199212
6326	3.051909065
